order_id,customer_id,product_id,order_date,ship_date,quantity,unit_price,discount_pct
O0026904,C00456,P00490,2024-03-02,2024-03-08,3,1396.96,0.2
O0026905,C00400,P00350,2024-10-01,2024-10-10,2,859.64,0.2
O0026906,C00345,P00191,2025-01-12,2025-01-20,3,2277.73,0.1
O0026907,C00170,P00188,2024-01-17,2024-01-17,6,2236.46,0
O0026908,C00481,P00220,2024-08-24,2024-08-24,2,1109.01,0.05
O0026909,C00580,P00102,2024-10-25,2024-11-05,2,841.79,0
O0026910,C00312,P00465,2024-12-27,2025-01-09,9,1709.1,0.15
O0026911,C00570,P00173,2024-11-04,2024-11-06,4,2476.4,0.15
O0026912,C00886,P00131,2024-10-18,2024-10-27,7,1700.06,0.05
O0026913,C00670,P00173,2024-08-07,2024-08-18,6,1165.41,0.05
O0026914,C00866,P00135,2025-03-18,2025-03-30,3,1845.84,0.2
O0026915,C00636,P00086,2025-02-15,2025-02-26,3,103.27,0
O0026916,C00180,P00112,2024-05-05,2024-05-16,8,628.41,0.05
O0026917,C00387,P00020,2025-01-23,2025-01-27,9,2391.91,0.2
O0026918,C00287,P00377,2024-10-23,2024-10-23,7,1257.19,0
O0026919,C00774,P00139,2025-01-20,2025-01-28,1,891.7,0
O0026920,C00014,P00214,2024-08-04,2024-08-07,4,131.52,0.15
O0026921,C00686,P00374,2024-12-22,2024-12-22,2,1499.81,0.15
O0026922,C00245,P00097,2024-12-11,2024-12-14,9,260.91,0.15
O0026923,C00935,P00276,2024-01-21,2024-01-26,9,334.65,0.05
O0026924,C00667,P00274,2024-02-17,2024-02-20,2,936.4,0.1
O0026925,C00915,P00119,2024-08-01,2024-08-11,4,514.49,0
O0026926,C00494,P00320,2024-06-18,2024-07-02,10,1034.7,0
O0026927,C00319,P00029,2024-11-28,2024-11-29,7,976.06,0.05
O0026928,C00270,P00101,2024-04-19,2024-05-03,8,1046.45,0.2
O0026929,C00818,P00331,2024-08-13,2024-08-17,8,586.48,0
O0026930,C00263,P00278,2024-01-24,2024-01-28,10,1817.05,0.2
O0026931,C00807,P00395,2024-10-07,2024-10-21,8,1145.56,0.2
O0026932,C00669,P00314,2024-07-02,2024-07-12,6,386.57,0
O0026933,C00566,P00413,2024-08-22,2024-08-30,1,376.84,0.2
O0026934,C00839,P00337,2024-11-20,2024-12-02,7,727.06,0.2
O0026935,C00035,P00030,2025-03-10,2025-03-17,9,134.59,0.2
O0026936,C00989,P00308,2024-06-07,2024-06-11,8,1970.94,0
O0026937,C00153,P00099,2024-04-19,2024-04-19,10,78.84,0.2
O0026938,C00865,P00170,2024-09-01,2024-09-07,1,618.04,0.1
O0026939,C00403,P00484,2024-10-06,2024-10-14,5,266.16,0.1
O0026940,C00455,P00125,2024-07-15,2024-07-26,5,1189.85,0.05
O0026941,C00135,P00076,2024-11-09,2024-11-19,8,1131.89,0
O0026942,C00053,P00184,2025-03-24,2025-04-07,9,303.55,0.05
O0026943,C00987,P00021,2024-09-17,2024-09-22,1,2440.6,0.05
O0026944,C00076,P00223,2024-04-23,2024-04-25,5,641.61,0.1
O0026945,C00143,P00337,2025-02-10,2025-02-14,5,1757.0,0.1
O0026946,C00147,P00159,2024-12-21,2024-12-30,10,524.56,0
O0026947,C00280,P00093,2024-07-13,2024-07-21,10,607.71,0.05
O0026948,C00881,P00412,2025-02-19,2025-02-27,10,2293.08,0.15
O0026949,C00208,P00461,2024-05-15,2024-05-20,1,286.27,0
O0026950,C00510,P00068,2024-01-02,2024-01-11,4,2392.43,0.05
O0026951,C00043,P00049,2024-08-06,2024-08-10,9,628.83,0
O0026952,C00824,P00454,2024-02-10,2024-02-10,10,382.04,0.2
O0026953,C00860,P00404,2025-02-05,2025-02-09,2,1140.33,0
O0026954,C00373,P00042,2024-04-23,2024-04-23,7,1542.68,0.05
O0026955,C00362,P00346,2024-01-30,2024-02-08,5,2394.63,0.15
O0026956,C00429,P00202,2024-12-21,2024-12-30,1,82.38,0
O0026957,C00108,P00110,2025-02-06,2025-02-17,2,368.42,0
O0026958,C00104,P00359,2024-09-23,2024-09-26,9,1329.86,0
O0026959,C00911,P00077,2024-02-21,2024-03-02,6,1377.27,0.05
O0026960,C00777,P00090,2025-02-01,2025-02-05,6,1953.45,0.2
O0026961,C00254,P00015,2024-04-09,2024-04-14,2,2076.64,0
O0026962,C00752,P00160,2024-05-11,2024-05-25,1,1593.46,0.05
O0026963,C00811,P00474,2025-01-04,2025-01-09,5,1431.49,0
O0026964,C00744,P00290,2025-01-17,2025-01-19,4,2112.13,0.2
O0026965,C00071,P00069,2024-01-29,2024-01-29,1,1593.04,0
O0026966,C00837,P00193,2024-07-22,2024-07-26,8,1031.43,0.1
O0026967,C00497,P00461,2025-01-21,2025-01-21,6,25.15,0.2
O0026968,C00354,P00348,2024-10-11,2024-10-22,6,1053.12,0.1
O0026969,C00896,P00341,2024-03-22,2024-04-02,1,1874.4,0
O0026970,C00532,P00278,2024-11-23,2024-11-25,5,1458.39,0
O0026971,C00286,P00282,2024-11-30,2024-12-07,3,825.45,0.1
O0026972,C00804,P00253,2024-09-15,2024-09-17,7,2454.26,0.2
O0026973,C00511,P00162,2024-03-30,2024-04-02,3,1586.81,0
O0026974,C00775,P00367,2024-07-01,2024-07-05,8,641.52,0.05
O0026975,C00262,P00300,2024-01-08,2024-01-17,8,1453.44,0
O0026976,C00361,P00444,2024-10-15,2024-10-27,2,664.86,0.1
O0026977,C00143,P00176,2024-03-04,2024-03-13,10,2492.86,0.1
O0026978,C00075,P00373,2024-05-01,2024-05-15,9,1909.5,0.2
O0026979,C00799,P00251,2024-05-15,2024-05-22,2,2155.09,0
O0026980,C00820,P00119,2025-01-21,2025-02-04,9,18.1,0
O0026981,C00618,P00025,2025-01-14,2025-01-18,2,1488.08,0
O0026982,C00372,P00386,2024-08-13,2024-08-25,4,1026.48,0.05
O0026983,C00881,P00040,2024-09-24,2024-09-24,2,1721.49,0.1
O0026984,C00917,P00200,2024-01-01,2024-01-11,8,261.91,0.15
O0026985,C00541,P00173,2025-03-06,2025-03-17,3,52.47,0.05
O0026986,C00830,P00342,2024-08-25,2024-08-27,3,1446.95,0
O0026987,C00708,P00380,2025-02-21,2025-02-28,10,2318.5,0
O0026988,C00192,P00455,2024-06-01,2024-06-06,6,1760.52,0.2
O0026989,C00244,P00310,2024-10-28,2024-11-05,6,1084.31,0
O0026990,C00992,P00298,2024-02-08,2024-02-11,4,1453.29,0.05
O0026991,C00265,P00088,2024-07-21,2024-07-29,7,2468.28,0
O0026992,C00843,P00069,2024-04-27,2024-05-11,10,1924.5,0.15
O0026993,C00664,P00460,2024-11-09,2024-11-22,10,1960.32,0
O0026994,C00253,P00397,2024-05-27,2024-06-04,1,1432.63,0
O0026995,C00266,P00171,2024-12-25,2025-01-06,2,828.9,0
O0026996,C00711,P00266,2024-06-05,2024-06-08,9,1391.61,0
O0026997,C00073,P00004,2024-07-03,2024-07-08,5,2375.17,0
O0026998,C00564,P00415,2024-08-25,2024-09-08,7,1922.52,0
O0026999,C00999,P00365,2024-07-02,2024-07-11,10,1472.08,0
O0027000,C00984,P00238,2024-01-26,2024-02-08,3,722.46,0
O0027001,C00404,P00073,2024-03-20,2024-03-31,6,1471.71,0
O0027002,C00430,P00373,2025-03-11,2025-03-23,4,2316.42,0.1
O0027003,C00503,P00045,2024-06-14,2024-06-19,2,505.43,0.2
O0027004,C00841,P00443,2024-06-14,2024-06-15,9,2265.32,0.05
O0027005,C00426,P00042,2025-02-19,2025-02-26,8,1496.27,0.1
O0027006,C00672,P00020,2024-01-31,2024-01-31,3,860.96,0
O0027007,C00797,P00065,2025-03-26,2025-03-28,7,1026.93,0.2
O0027008,C00608,P00251,2024-11-15,2024-11-23,7,2084.69,0
O0027009,C00582,P00077,2024-06-04,2024-06-10,6,2335.66,0.15
O0027010,C00430,P00147,2024-06-22,2024-06-28,1,20.04,0
O0027011,C00954,P00184,2024-10-05,2024-10-06,6,801.97,0.2
O0027012,C00027,P00021,2024-09-01,2024-09-10,1,1097.16,0.1
O0027013,C00582,P00363,2024-12-09,2024-12-15,10,2438.64,0.05
O0027014,C00965,P00333,2024-09-14,2024-09-16,10,903.67,0
O0027015,C00225,P00133,2024-10-30,2024-11-13,2,1040.58,0.2
O0027016,C00551,P00165,2024-04-11,2024-04-19,9,372.83,0
O0027017,C00527,P00089,2024-02-19,2024-02-23,2,2248.11,0.1
O0027018,C00514,P00496,2024-11-25,2024-11-30,9,2435.72,0
O0027019,C00973,P00397,2024-08-17,2024-08-23,4,1879.08,0.2
O0027020,C00467,P00084,2025-02-25,2025-03-08,4,2230.93,0
O0027021,C00097,P00249,2024-03-20,2024-03-21,4,191.58,0
O0027022,C00461,P00229,2024-01-27,2024-01-28,4,1522.89,0
O0027023,C00070,P00126,2024-05-09,2024-05-23,3,2090.03,0
O0027024,C00946,P00271,2024-12-21,2024-12-25,7,1913.22,0
O0027025,C00717,P00324,2024-04-12,2024-04-20,3,645.22,0
O0027026,C00735,P00069,2024-04-26,2024-05-08,7,2361.66,0.2
O0027027,C00443,P00318,2024-01-06,2024-01-20,1,2289.41,0
O0027028,C00927,P00367,2024-06-30,2024-07-05,6,1768.76,0.15
O0027029,C00491,P00324,2024-11-15,2024-11-25,5,1260.9,0.1
O0027030,C00958,P00224,2024-11-02,2024-11-14,10,579.42,0
O0027031,C00802,P00218,2024-09-27,2024-10-05,3,2063.58,0.05
O0027032,C00812,P00265,2024-01-08,2024-01-20,9,254.21,0.15
O0027033,C00295,P00193,2024-12-30,2025-01-04,9,187.23,0
O0027034,C00420,P00383,2025-01-27,2025-02-03,9,430.95,0
O0027035,C00152,P00399,2024-10-24,2024-10-31,4,1174.17,0.05
O0027036,C00959,P00485,2024-09-06,2024-09-10,4,1611.73,0.05
O0027037,C00396,P00452,2024-06-14,2024-06-15,3,1936.26,0
O0027038,C00040,P00207,2024-08-02,2024-08-10,5,648.33,0.05
O0027039,C00255,P00340,2024-05-11,2024-05-15,5,2499.74,0
O0027040,C00097,P00447,2024-04-13,2024-04-24,7,1208.9,0.05
O0027041,C00027,P00055,2024-09-13,2024-09-27,4,2138.66,0.05
O0027042,C00768,P00194,2025-02-27,2025-03-05,1,2300.36,0.1
O0027043,C00974,P00217,2024-09-14,2024-09-17,10,133.56,0
O0027044,C00263,P00340,2024-09-09,2024-09-21,1,1036.5,0.1
O0027045,C00524,P00124,2024-11-06,2024-11-06,4,342.84,0.2
O0027046,C00744,P00098,2024-08-18,2024-08-22,4,849.5,0
O0027047,C00638,P00144,2024-09-20,2024-09-22,5,1001.94,0.2
O0027048,C00411,P00232,2024-10-14,2024-10-21,3,1605.49,0.1
O0027049,C00472,P00255,2024-05-19,2024-05-20,9,515.7,0
O0027050,C00192,P00185,2024-11-16,2024-11-28,5,533.53,0.2
O0027051,C00620,P00446,2024-06-11,2024-06-19,8,20.84,0.15
O0027052,C00885,P00307,2024-10-07,2024-10-21,2,82.34,0.15
O0027053,C00974,P00313,2024-03-07,2024-03-16,8,2117.61,0
O0027054,C00536,P00356,2025-01-24,2025-02-03,1,1543.4,0
O0027055,C00355,P00183,2024-02-12,2024-02-25,8,462.01,0
O0027056,C00369,P00116,2024-12-17,2024-12-24,1,1545.85,0.2
O0027057,C00972,P00159,2024-06-10,2024-06-23,3,878.51,0
O0027058,C00655,P00363,2024-03-27,2024-04-04,5,1707.44,0.1
O0027059,C00949,P00253,2025-01-16,2025-01-26,4,1837.82,0.1
O0027060,C00550,P00352,2024-12-22,2025-01-04,5,1803.96,0
O0027061,C00204,P00485,2024-09-30,2024-10-14,3,1909.03,0
O0027062,C00175,P00177,2024-02-01,2024-02-12,8,68.71,0
O0027063,C00602,P00248,2024-11-07,2024-11-20,3,2324.92,0.1
O0027064,C00830,P00055,2025-01-03,2025-01-05,3,266.73,0
O0027065,C00144,P00339,2024-08-23,2024-09-06,4,1047.83,0
O0027066,C00589,P00459,2024-06-17,2024-07-01,7,1500.49,0
O0027067,C00733,P00466,2025-01-05,2025-01-14,6,1411.69,0.2
O0027068,C00564,P00139,2024-12-07,2024-12-07,9,883.64,0.15
O0027069,C00463,P00017,2024-05-28,2024-06-02,9,648.38,0
O0027070,C00555,P00212,2025-01-28,2025-01-31,7,78.45,0
O0027071,C00220,P00023,2024-05-29,2024-06-05,6,1287.93,0.1
O0027072,C00672,P00305,2025-02-24,2025-03-05,1,753.35,0.15
O0027073,C00574,P00204,2024-08-04,2024-08-15,3,1216.1,0.05
O0027074,C00849,P00404,2025-03-23,2025-03-30,9,2437.77,0.2
O0027075,C00880,P00025,2024-05-03,2024-05-11,2,1229.05,0
O0027076,C00725,P00340,2024-05-26,2024-05-28,4,1634.0,0.05
O0027077,C00832,P00226,2024-10-15,2024-10-18,8,1072.0,0
O0027078,C00663,P00219,2024-09-17,2024-09-29,3,1877.94,0
O0027079,C00922,P00166,2024-01-12,2024-01-16,3,700.7,0
O0027080,C00652,P00428,2024-05-17,2024-05-27,9,1980.04,0.15
O0027081,C00357,P00036,2024-10-01,2024-10-02,6,1541.62,0
O0027082,C00265,P00143,2024-10-23,2024-10-28,3,1508.28,0
O0027083,C00313,P00308,2024-09-08,2024-09-20,7,906.93,0
O0027084,C00925,P00428,2024-01-22,2024-01-23,5,1904.57,0
O0027085,C00263,P00008,2024-01-30,2024-02-09,7,292.39,0.2
O0027086,C00176,P00211,2025-03-26,2025-04-01,6,2331.65,0.05
O0027087,C00563,P00369,2025-03-10,2025-03-10,8,926.42,0
O0027088,C00059,P00221,2024-03-28,2024-04-05,6,1156.87,0
O0027089,C00843,P00234,2024-07-06,2024-07-15,6,1580.87,0
O0027090,C00281,P00108,2024-03-20,2024-03-25,3,1072.04,0
O0027091,C00199,P00386,2024-04-10,2024-04-23,6,359.87,0.2
O0027092,C00432,P00088,2024-04-11,2024-04-21,1,957.63,0
O0027093,C00933,P00114,2024-12-30,2025-01-04,5,945.7,0
O0027094,C00214,P00438,2024-05-01,2024-05-02,10,2267.21,0.2
O0027095,C00837,P00049,2024-07-18,2024-07-24,7,1483.75,0.05
O0027096,C00589,P00191,2024-08-15,2024-08-25,7,656.99,0.05
O0027097,C00836,P00404,2024-10-23,2024-10-24,1,2006.79,0.15
O0027098,C00891,P00079,2024-06-29,2024-06-30,1,932.94,0
O0027099,C00137,P00182,2024-05-26,2024-06-06,3,2363.54,0
O0027100,C00191,P00174,2024-10-25,2024-10-29,6,1950.47,0
O0027101,C00773,P00100,2024-02-11,2024-02-11,9,724.28,0.05
O0027102,C00215,P00071,2024-10-22,2024-10-28,3,2074.66,0.2
O0027103,C00328,P00040,2024-12-07,2024-12-07,9,1598.48,0.15
O0027104,C00445,P00194,2025-02-02,2025-02-03,3,195.12,0.15
O0027105,C00835,P00331,2024-11-30,2024-11-30,10,1001.79,0.05
O0027106,C00835,P00111,2024-03-19,2024-03-22,1,1802.63,0.15
O0027107,C00593,P00293,2024-05-31,2024-05-31,9,1420.39,0.1
O0027108,C00911,P00434,2024-09-10,2024-09-17,5,1154.95,0.05
O0027109,C00944,P00346,2025-03-04,2025-03-04,10,1041.83,0
O0027110,C00898,P00382,2024-03-02,2024-03-08,9,2082.17,0.1
O0027111,C00680,P00127,2024-03-22,2024-04-03,7,2126.87,0.1
O0027112,C00636,P00181,2024-11-26,2024-12-01,7,1567.13,0.1
O0027113,C00644,P00294,2024-08-17,2024-08-17,3,479.78,0.1
O0027114,C00849,P00470,2024-08-08,2024-08-19,6,611.03,0
O0027115,C00683,P00075,2025-03-21,2025-03-22,9,733.87,0.2
O0027116,C00852,P00278,2024-07-12,2024-07-15,10,714.8,0
O0027117,C00301,P00452,2024-04-05,2024-04-14,9,1706.13,0
O0027118,C00533,P00205,2024-08-06,2024-08-13,7,1265.97,0.1
O0027119,C00499,P00152,2024-10-17,2024-10-31,7,1934.24,0
O0027120,C00729,P00235,2024-08-10,2024-08-20,6,837.87,0.15
O0027121,C00539,P00055,2024-06-17,2024-06-18,10,1835.71,0
O0027122,C00218,P00081,2025-02-14,2025-02-18,4,2352.05,0.2
O0027123,C00730,P00283,2024-07-09,2024-07-12,6,2392.69,0
O0027124,C00692,P00164,2024-05-26,2024-05-30,10,1979.53,0.2
O0027125,C00878,P00326,2025-01-10,2025-01-22,4,731.6,0.05
O0027126,C00289,P00469,2024-08-07,2024-08-07,10,1724.49,0.05
O0027127,C00722,P00201,2024-04-08,2024-04-21,1,456.16,0
O0027128,C00197,P00182,2025-01-16,2025-01-24,7,1591.51,0
O0027129,C00591,P00130,2024-02-10,2024-02-10,2,755.54,0.05
O0027130,C00571,P00111,2024-03-17,2024-03-28,3,1342.7,0.15
O0027131,C00794,P00357,2024-09-26,2024-09-27,2,1774.37,0.1
O0027132,C00132,P00218,2025-01-04,2025-01-07,5,504.68,0.05
O0027133,C00200,P00318,2024-05-03,2024-05-15,7,817.64,0.1
O0027134,C00603,P00269,2025-02-27,2025-02-27,5,580.51,0
O0027135,C00387,P00227,2024-10-23,2024-10-24,9,2239.45,0.15
O0027136,C00109,P00448,2024-02-21,2024-02-21,1,302.8,0.2
O0027137,C00751,P00172,2025-01-02,2025-01-15,9,679.88,0.1
O0027138,C00533,P00156,2024-09-06,2024-09-13,10,2265.75,0
O0027139,C00884,P00389,2024-11-03,2024-11-09,10,54.55,0.1
O0027140,C00903,P00174,2024-09-26,2024-10-03,9,2129.37,0.2
O0027141,C00079,P00402,2024-09-29,2024-10-09,2,2319.52,0
O0027142,C00780,P00150,2024-07-14,2024-07-17,3,1895.92,0
O0027143,C00177,P00388,2025-01-22,2025-01-27,9,2037.4,0.2
O0027144,C00851,P00269,2024-05-14,2024-05-21,7,90.69,0.1
O0027145,C00647,P00473,2024-11-14,2024-11-22,4,1118.03,0.2
O0027146,C00304,P00394,2025-02-16,2025-02-21,10,1180.66,0
O0027147,C00394,P00260,2024-05-04,2024-05-07,4,1895.21,0.2
O0027148,C00551,P00398,2024-12-11,2024-12-13,9,875.68,0
O0027149,C00022,P00414,2024-01-30,2024-02-04,3,700.03,0
O0027150,C00076,P00136,2024-02-27,2024-03-06,10,195.82,0.05
O0027151,C00558,P00349,2024-03-30,2024-04-13,4,1394.08,0
O0027152,C00052,P00469,2024-08-03,2024-08-05,2,1713.71,0
O0027153,C00836,P00113,2025-03-25,2025-03-30,10,1098.39,0.05
O0027154,C00073,P00182,2024-04-07,2024-04-19,7,523.26,0.2
O0027155,C00664,P00406,2024-11-01,2024-11-09,5,1415.94,0
O0027156,C00145,P00080,2024-02-25,2024-02-25,5,1873.86,0.05
O0027157,C00545,P00323,2024-05-14,2024-05-17,3,56.57,0.05
O0027158,C00466,P00021,2025-03-21,2025-04-01,1,732.8,0
O0027159,C00374,P00066,2024-12-02,2024-12-15,10,2458.32,0
O0027160,C00670,P00243,2024-08-13,2024-08-21,6,1402.19,0.05
O0027161,C00325,P00407,2024-04-09,2024-04-12,5,975.61,0.2
O0027162,C00903,P00234,2024-12-10,2024-12-17,1,773.55,0.05
O0027163,C00578,P00402,2025-01-10,2025-01-18,1,1542.45,0.1
O0027164,C00225,P00340,2024-08-01,2024-08-12,9,2482.45,0.1
O0027165,C00137,P00006,2024-12-03,2024-12-13,10,2132.69,0.05
O0027166,C00254,P00010,2024-06-01,2024-06-08,7,648.11,0
O0027167,C00382,P00400,2024-10-02,2024-10-02,4,617.47,0
O0027168,C00735,P00227,2024-04-26,2024-05-03,4,469.31,0.2
O0027169,C00269,P00480,2024-08-19,2024-08-23,7,2058.24,0
O0027170,C00041,P00472,2024-01-27,2024-01-30,3,151.85,0
O0027171,C00316,P00211,2024-08-25,2024-09-02,10,877.14,0
O0027172,C00178,P00272,2024-09-20,2024-09-20,4,490.04,0
O0027173,C00335,P00152,2025-01-29,2025-02-07,2,1090.26,0
O0027174,C00990,P00389,2024-06-13,2024-06-19,8,2064.51,0.05
O0027175,C00007,P00043,2024-04-07,2024-04-12,9,2068.97,0
O0027176,C00948,P00199,2024-12-23,2024-12-26,1,1029.08,0.15
O0027177,C00016,P00134,2024-02-06,2024-02-11,1,2001.99,0
O0027178,C00865,P00153,2024-02-09,2024-02-12,6,2299.77,0
O0027179,C00406,P00349,2024-11-09,2024-11-10,2,1473.75,0
O0027180,C00396,P00003,2024-09-16,2024-09-17,3,965.27,0.05
O0027181,C00227,P00324,2024-12-15,2024-12-15,2,1006.67,0.15
O0027182,C00975,P00389,2024-08-26,2024-08-29,9,1649.62,0
O0027183,C00827,P00188,2025-01-13,2025-01-23,4,85.0,0
O0027184,C00330,P00075,2025-02-04,2025-02-12,5,134.55,0.2
O0027185,C00341,P00490,2024-11-19,2024-11-27,5,140.92,0.05
O0027186,C00194,P00244,2024-05-05,2024-05-19,2,1159.5,0.15
O0027187,C00447,P00012,2024-05-05,2024-05-17,7,760.39,0.2
O0027188,C00114,P00062,2024-02-25,2024-03-04,1,606.92,0
O0027189,C00531,P00010,2024-03-19,2024-03-22,10,1576.71,0.15
O0027190,C00182,P00108,2024-07-04,2024-07-15,7,51.11,0
O0027191,C00795,P00211,2024-09-14,2024-09-28,3,925.61,0.1
O0027192,C00124,P00365,2024-09-19,2024-09-28,9,858.69,0.1
O0027193,C00639,P00094,2025-03-17,2025-03-29,4,552.28,0.05
O0027194,C00492,P00386,2024-02-27,2024-03-11,7,653.85,0.15
O0027195,C00479,P00170,2024-02-08,2024-02-11,8,323.9,0
O0027196,C00999,P00020,2025-01-26,2025-02-09,2,619.37,0
O0027197,C00256,P00372,2024-11-28,2024-12-06,5,1950.8,0.1
O0027198,C00927,P00194,2024-06-02,2024-06-13,3,66.57,0.15
O0027199,C00639,P00015,2024-10-03,2024-10-07,3,1522.84,0.2
O0027200,C00958,P00108,2024-05-11,2024-05-21,9,381.82,0
O0027201,C00021,P00151,2025-02-14,2025-02-14,7,1862.34,0.2
O0027202,C00976,P00373,2024-09-20,2024-09-24,5,610.8,0.2
O0027203,C00414,P00012,2024-01-22,2024-02-03,9,365.7,0
O0027204,C00847,P00341,2025-02-04,2025-02-11,4,499.42,0.2
O0027205,C00227,P00061,2024-01-12,2024-01-12,3,1882.76,0.2
O0027206,C00512,P00378,2024-09-14,2024-09-28,2,1217.18,0.15
O0027207,C00745,P00158,2024-03-15,2024-03-29,5,1465.85,0.05
O0027208,C00217,P00091,2024-04-09,2024-04-20,4,968.26,0
O0027209,C00603,P00175,2024-03-12,2024-03-14,4,2109.16,0
O0027210,C00632,P00310,2024-04-24,2024-04-30,8,1580.71,0.1
O0027211,C00865,P00325,2024-11-29,2024-12-10,6,1326.42,0.05
O0027212,C00601,P00367,2024-12-18,2024-12-28,6,1177.62,0
O0027213,C00356,P00089,2024-11-23,2024-12-05,10,2459.4,0.15
O0027214,C00303,P00383,2024-03-30,2024-04-10,7,976.72,0
O0027215,C00277,P00267,2024-02-17,2024-02-25,3,316.43,0
O0027216,C00672,P00437,2024-04-20,2024-04-21,6,1526.23,0.05
O0027217,C00001,P00260,2024-10-01,2024-10-15,3,109.75,0.05
O0027218,C00540,P00495,2024-03-26,2024-03-26,9,226.9,0.15
O0027219,C00429,P00125,2024-02-13,2024-02-15,6,1451.44,0
O0027220,C00837,P00268,2025-03-24,2025-03-26,9,273.65,0
O0027221,C00521,P00192,2025-02-24,2025-03-02,4,1869.79,0.05
O0027222,C00242,P00003,2024-01-06,2024-01-17,8,1330.46,0
O0027223,C00480,P00117,2024-05-28,2024-06-06,3,1697.34,0
O0027224,C00093,P00083,2025-03-17,2025-03-17,3,2280.78,0
O0027225,C00340,P00028,2024-08-18,2024-08-22,4,331.78,0
O0027226,C00202,P00005,2025-03-04,2025-03-12,9,76.88,0.05
O0027227,C00188,P00229,2024-03-07,2024-03-18,5,1142.85,0.1
O0027228,C00333,P00083,2024-05-05,2024-05-06,7,1810.8,0.05
O0027229,C00105,P00088,2025-02-01,2025-02-15,7,1473.18,0
O0027230,C00845,P00232,2024-12-02,2024-12-10,7,1677.04,0.15
O0027231,C00981,P00212,2024-04-07,2024-04-10,8,2302.14,0.15
O0027232,C00182,P00034,2025-03-19,2025-03-21,5,504.9,0.15
O0027233,C00260,P00305,2024-12-28,2024-12-29,10,2493.0,0.15
O0027234,C00286,P00468,2024-11-09,2024-11-21,8,2290.52,0
O0027235,C00871,P00291,2024-08-27,2024-09-04,1,2195.54,0.15
O0027236,C00868,P00421,2024-07-26,2024-07-28,4,1391.5,0.15
O0027237,C00502,P00500,2024-10-13,2024-10-18,1,1918.16,0.05
O0027238,C00517,P00025,2025-03-25,2025-04-01,9,627.66,0.1
O0027239,C00423,P00090,2024-12-28,2025-01-03,4,1422.47,0.1
O0027240,C00318,P00040,2024-08-08,2024-08-18,7,18.79,0.2
O0027241,C00648,P00295,2024-12-12,2024-12-12,9,2177.7,0.2
O0027242,C00893,P00122,2024-11-07,2024-11-20,5,1866.48,0
O0027243,C00606,P00273,2024-02-17,2024-02-29,7,2003.92,0
O0027244,C00335,P00371,2025-01-15,2025-01-15,4,684.89,0
O0027245,C00592,P00059,2024-05-13,2024-05-22,2,763.22,0
O0027246,C00844,P00227,2025-02-10,2025-02-10,5,2484.8,0.15
O0027247,C00863,P00397,2024-10-13,2024-10-17,3,945.54,0.15
O0027248,C00546,P00023,2024-05-27,2024-06-06,1,689.65,0
O0027249,C00046,P00075,2025-01-06,2025-01-08,10,1625.19,0.05
O0027250,C00074,P00325,2024-11-12,2024-11-25,4,2468.01,0.2
O0027251,C00480,P00109,2024-02-04,2024-02-15,5,1937.19,0
O0027252,C00488,P00407,2024-04-21,2024-04-27,1,1473.79,0.05
O0027253,C00325,P00096,2024-08-29,2024-09-06,3,1898.38,0.1
O0027254,C00330,P00400,2024-02-16,2024-02-26,1,1396.1,0
O0027255,C00508,P00207,2024-12-22,2025-01-01,6,594.77,0.05
O0027256,C00312,P00132,2024-09-23,2024-09-24,7,544.93,0
O0027257,C00359,P00300,2024-12-12,2024-12-15,2,2385.16,0.15
O0027258,C00735,P00269,2024-06-24,2024-06-29,2,405.79,0
O0027259,C00765,P00047,2024-05-24,2024-05-31,10,2420.15,0.2
O0027260,C00483,P00096,2025-02-10,2025-02-20,4,481.16,0
O0027261,C00461,P00166,2025-01-08,2025-01-21,5,2266.65,0.2
O0027262,C00163,P00277,2025-02-14,2025-02-15,6,424.77,0.2
O0027263,C00666,P00322,2024-12-21,2025-01-04,9,1588.42,0.05
O0027264,C00535,P00440,2024-04-17,2024-04-30,2,1480.79,0
O0027265,C00254,P00365,2024-04-21,2024-04-26,10,333.62,0.1
O0027266,C00491,P00314,2024-04-22,2024-04-25,8,1901.75,0
O0027267,C00690,P00101,2024-12-01,2024-12-08,7,1467.32,0.15
O0027268,C00002,P00114,2025-01-11,2025-01-24,9,1711.01,0.05
O0027269,C00884,P00021,2025-01-27,2025-01-31,10,849.18,0.2
O0027270,C00155,P00263,2024-12-21,2025-01-03,7,705.98,0
O0027271,C00942,P00112,2024-02-05,2024-02-12,9,129.31,0
O0027272,C00035,P00289,2024-05-02,2024-05-10,5,1393.51,0.1
O0027273,C00520,P00245,2025-01-03,2025-01-15,10,723.42,0.2
O0027274,C00396,P00499,2024-02-01,2024-02-13,10,870.12,0.15
O0027275,C00490,P00112,2024-08-16,2024-08-18,8,2312.04,0
O0027276,C00207,P00188,2025-01-17,2025-01-18,3,942.8,0.15
O0027277,C00694,P00383,2025-03-19,2025-04-02,4,21.42,0.15
O0027278,C00841,P00288,2025-03-20,2025-03-31,4,194.58,0.05
O0027279,C00281,P00003,2024-11-11,2024-11-24,5,65.49,0.2
O0027280,C00473,P00349,2024-12-15,2024-12-19,9,2410.0,0.15
O0027281,C00099,P00143,2024-11-03,2024-11-04,4,806.26,0
O0027282,C00648,P00483,2024-05-30,2024-06-04,7,2210.45,0
O0027283,C00653,P00189,2025-02-14,2025-02-15,2,2286.24,0
